X0,X1,X2,X3,X4,X5,X6,X7
0.161759,0.356392,-2.129498,0.237632,-1.815006,1.715784,1.720784,-0.956341
-1.437351,0.613626,-0.050688,0.732901,0.739754,0.202997,-0.750980,1.297812
0.395964,-1.347086,0.838373,-1.501408,-0.320187,-0.857157,1.162358,3.170209
0.142850,0.421686,-1.283826,-0.339731,-0.839081,1.480091,2.393899,0.405712
-0.332343,0.432260,0.596997,0.315606,1.270924,-0.044643,-1.797748,-0.796010
-0.842427,-0.257060,-0.158391,0.048011,0.995418,0.384276,1.285415,1.967605
0.584385,0.047329,-0.830309,0.016146,-0.921825,1.419539,0.539042,-1.601038
-1.998252,-0.402646,0.252971,-1.191822,0.628960,-0.998827,0.393606,3.043237
-0.326917,-1.150411,-0.012574,-0.365993,0.261366,-1.665677,-0.331470,2.946300
-0.275530,0.432773,0.995226,-0.287088,2.390697,0.420912,-2.224325,-2.899403
-0.530790,1.364455,-0.407671,-0.651659,1.308487,0.948320,0.237652,-0.673728
-0.093118,-0.651803,0.941476,0.808935,0.754785,-0.913646,-2.780178,-2.104611
-0.924584,0.041243,-0.026961,-0.274268,0.325931,0.694040,-0.273204,-0.743602
0.390859,-0.982886,0.315907,-0.626481,0.658690,-0.798199,-0.556636,1.092295
2.119124,0.153664,-0.256927,1.430116,-0.379364,-0.336924,-0.693983,-4.072884
-0.672915,-0.477779,-0.701717,0.326176,-1.323758,0.253002,1.743057,0.630905
0.290475,-0.114728,0.689554,0.116642,0.039285,-0.674843,-0.977661,-0.493445
0.105370,0.713054,-0.033668,-0.096547,2.375532,0.875592,-0.787704,-1.223301
0.142554,0.204182,-0.240492,-0.492773,1.082669,0.885558,0.737865,-0.799902
-0.346636,-0.096050,0.726617,-0.612820,0.129645,0.351438,0.436480,0.435706
0.002012,-0.688330,1.093899,-0.856942,-0.497333,-1.951265,-0.235209,2.944068
0.150433,0.499191,-0.388064,-0.244882,-0.057182,1.875965,0.165327,-0.813569
0.581809,-0.820327,1.199350,-1.106976,0.413341,-1.374119,-1.553267,1.144912
0.530678,0.963748,-0.570828,0.657150,0.516099,1.541394,-0.502511,-4.190595
0.934583,0.076406,0.155002,-0.492155,-0.917075,-0.239552,1.798130,1.435192
-0.539716,-0.756906,0.629162,0.625303,-0.636195,-1.734798,0.104809,2.321421
0.131728,-1.107513,-2.512824,-0.610332,-2.345402,-1.060008,2.269856,5.553474
-0.115404,-0.242452,-0.713429,0.281940,-0.407808,1.540160,1.230778,-2.177161
0.622706,-0.263484,-0.313627,-1.026368,-1.023334,-1.229753,1.007383,2.140628
-1.144326,0.331913,0.194426,-0.466968,1.172130,1.466263,0.008761,-0.115726
0.797544,-0.750402,-0.000076,-0.381054,0.056512,0.574623,0.239902,0.042145
0.230680,0.574055,-1.804430,0.182067,0.501539,1.369405,-1.170056,-3.636881
0.875831,-1.849978,-0.288289,-0.918434,-2.037544,-1.750342,1.106928,3.221096
0.033779,0.059716,-1.146601,1.058678,-1.472290,0.845959,1.164225,-0.650617
-0.132836,-0.528779,-0.455422,-0.017565,-0.981924,-0.005388,0.218111,0.436345
-0.483072,0.067375,-0.257522,-0.048278,0.503385,-0.066627,0.319811,2.486322
-0.297653,0.879461,0.149365,-1.062716,-0.010779,0.442843,1.793546,2.453980
-1.482293,0.660188,-0.335213,0.222047,0.279299,1.518911,-0.298168,-1.484698
-0.119987,0.243652,0.015059,0.799210,0.255295,-0.896199,0.533284,1.861161
-0.387422,0.970035,-0.404049,-0.681897,1.455854,0.183382,-0.067449,1.118444
0.065226,0.999835,0.234283,-0.442132,0.694243,1.084380,1.535750,-0.509661
-0.515108,1.121350,-0.961492,-0.192778,0.008970,1.597991,0.496262,-1.051695
0.253542,-0.444118,-0.058878,-0.236050,-0.060315,-0.283473,1.085288,1.463992
-0.100394,0.544103,-0.843957,-0.698394,-0.732581,0.307128,1.569543,0.854784
-1.337423,0.559694,-0.302946,0.288927,-0.364304,1.183294,0.513754,-0.349725
0.031798,0.006049,0.141587,0.855126,1.500114,1.011334,-1.767918,-4.251074
0.597534,0.754301,-0.666304,-0.053744,0.467655,1.418316,0.513479,-2.520330
0.651188,0.026252,-0.104891,-0.660928,0.816101,-0.610913,0.080183,2.082458
-0.653875,-1.087673,-0.271192,-0.817539,-0.666443,-0.297310,0.834038,2.466965
-1.103738,0.926974,1.488922,1.767435,2.067058,-0.731645,-2.802264,-1.495565
0.793320,-0.446881,0.244279,-0.322571,-0.613536,-1.699245,-0.692325,1.673661
0.298923,-1.281594,0.351371,0.366069,-1.218237,-1.272766,-1.075237,0.212226
-0.710793,2.329102,-0.653074,-1.216629,0.915252,2.093054,1.413138,-0.555391
-0.612651,-0.790020,-1.845769,-0.553106,-2.887027,-0.986738,1.049885,4.608702
0.018747,0.466525,-0.459647,0.785794,-0.574960,0.655829,0.970321,0.668737
0.624300,-0.773447,-1.203406,-0.644562,-1.191140,0.357610,2.003729,1.975162
-0.247998,-0.309257,0.143493,-0.604443,-0.842993,-0.231001,2.023603,2.994990
-1.092339,-0.510629,0.181340,0.260666,0.733224,0.598972,-0.593735,-0.309102
-1.395496,-0.727365,0.131396,-0.482779,0.031822,-1.089617,-0.365911,2.339945
-0.600336,0.633237,-0.073884,0.395803,0.979342,0.324994,-1.792556,-1.922600
-0.613054,1.658458,-0.668851,-0.484608,1.023985,1.392991,-0.026810,-2.076740
-0.819925,0.004244,-0.554414,-0.075908,-0.191340,0.390089,0.387284,1.280217
1.028350,-1.296648,0.281332,0.472997,-1.191050,-1.586219,-0.309296,1.939675
-1.147640,-0.763222,1.432705,-0.336888,0.006037,0.126579,-0.007474,0.333064
-0.544602,-0.610079,0.157419,-0.918383,-0.717331,-0.459598,0.325673,3.387397
1.563565,0.073783,0.247184,-0.320162,-0.670564,-1.559072,-0.043694,1.344510
-0.588797,-0.303963,1.367821,-0.727139,1.300182,0.067114,-0.615704,-0.307570
-0.013877,1.544785,-0.031856,-0.362514,0.595013,1.048051,1.358478,0.270862
1.029981,-0.070924,-0.704524,0.003816,-0.220604,-0.631099,-0.020285,1.001641
-0.088347,0.589205,0.256653,0.003172,1.243688,1.538346,-0.373504,-1.705146
0.280227,-0.124844,1.191241,0.659558,1.153094,0.079493,-0.339653,-0.254509
-0.490767,-0.029878,0.639264,-0.572809,0.179678,0.403514,-0.284753,-0.353138
-0.636614,-0.262289,0.142273,-0.015578,-0.719191,-1.026309,-0.362826,1.122960
-1.177240,-0.003952,-1.408682,0.998149,-1.801994,1.972821,0.939516,-1.340482
-0.158452,-0.362434,-1.130816,0.236462,-2.010578,0.431035,1.263749,0.801442
0.274128,0.027094,0.242753,0.688990,0.233844,-0.753696,0.009536,0.311722
1.413447,-0.405967,-0.257807,-0.041718,-0.667897,1.194118,1.275175,-2.296588
-0.395952,1.656350,-0.070362,0.586525,2.779248,2.915296,-1.866527,-7.004389
0.871761,0.286995,0.711012,-0.134781,2.248271,0.507380,-1.429167,-2.553869
0.681743,0.423044,-0.918621,-1.029713,0.658255,0.806320,0.823065,-0.959417
-0.540628,-0.123682,-0.456539,0.471145,-0.664971,-2.375067,-0.945429,3.426423
0.021105,-1.077299,0.876529,0.268705,-1.187180,-1.412886,-0.276357,1.431074
0.029798,-0.985373,-0.915165,0.028203,-1.552436,-1.272848,0.881746,2.719463
-1.012446,-0.127205,0.847890,-0.692098,0.471509,-0.700100,0.140173,1.755148
-0.184176,-0.151330,0.257553,1.135446,0.127403,-0.343219,-1.074321,-0.786629
-0.615374,0.285274,-0.092055,0.579833,0.482281,-0.146794,-0.583645,-0.304686
-0.169001,0.135465,0.107118,-0.463429,0.728827,0.667673,0.058435,-1.289383
-0.119498,-0.343548,0.269195,1.038014,-1.356784,-1.548783,-0.534922,1.117562
-0.038279,1.935405,0.479678,0.998791,3.072905,1.317055,-1.800786,-5.031724
-0.441622,0.253826,-1.487311,-0.148037,-0.417804,1.133750,1.742716,-0.478415
-0.775205,-0.322425,0.924805,-0.625383,0.131608,-1.295212,-0.084999,3.541913
-1.293090,-0.274474,0.178899,0.343979,0.570278,-1.624316,-1.492224,1.133621
0.678283,0.526661,0.840963,-0.142783,1.034748,-0.625343,-1.252815,-0.659440
0.014172,-0.163918,0.326607,1.965699,0.176059,-0.191242,-0.929994,-0.159333
