X0,X1,X2,X3,X4,X5,X6,X7
0.304970,0.080915,-0.252890,0.452899,-0.061723,-0.006524,0.320932,-0.688144
0.378007,-0.583205,0.232773,0.178469,-0.912728,-0.374338,0.352471,-0.760616
-0.021331,0.263242,-0.679396,-0.072055,0.181245,0.398379,-0.226479,-1.023476
0.543109,-0.334735,-0.741174,1.083820,-0.386234,-0.050546,0.143363,-1.659468
0.066269,0.470992,-1.240180,0.003243,0.937695,-0.197787,-0.553127,-1.097158
-0.176718,0.283575,-0.355443,0.229756,0.559207,0.521274,-0.763916,-1.290616
-1.137512,-0.193343,0.431274,1.612469,0.123176,0.061531,-0.402792,0.623164
-0.940862,-0.417662,0.082029,1.432522,-1.387786,0.832001,0.132347,0.449554
1.557533,-0.473021,-2.106218,-0.568494,-0.309493,-1.323912,0.687187,-2.734303
0.433517,1.442351,-0.306209,-0.770111,-0.352423,-0.547858,-0.549262,-0.710965
0.723784,-1.276215,-1.221058,-0.384549,0.674129,0.993337,0.741058,-2.713907
1.425447,-0.980410,-1.978680,-0.592729,0.099124,0.927768,1.677930,-3.630538
-0.175168,0.614042,-0.203370,1.195483,0.176500,0.420596,0.626034,-0.708634
-0.051652,0.493817,0.138893,1.674827,0.566638,1.379744,-0.758564,-0.589467
-0.892043,0.200697,0.711567,0.217651,0.908227,0.804020,0.290602,0.961733
-0.134311,-1.109429,-0.402783,0.557906,0.812511,0.184986,-0.098901,-0.992877
-0.148926,0.300104,0.694277,-0.361883,0.304212,0.234463,-0.002982,0.259331
-0.190630,-0.545636,-0.261842,0.048262,-0.151400,-0.512679,-0.488178,-1.161741
0.612722,-0.055041,-1.428389,-0.861827,0.242245,-1.089015,-0.310160,-2.901588
0.425711,0.226614,-0.088159,0.666614,-0.018375,0.505534,0.232613,-0.155786
0.539856,0.282151,-1.572211,-0.201166,0.437775,0.387192,-0.396138,-2.626564
-0.652126,-0.362411,1.451034,0.566449,-0.316232,-0.567652,-0.417195,2.061212
0.043194,0.715659,-0.622205,0.000742,0.503196,0.085304,-0.745700,-0.920799
0.218492,0.452756,-0.212104,0.074557,0.025907,-0.626349,-0.755145,-0.412438
1.067533,-0.534770,-1.808434,-0.431117,0.215014,-0.335818,0.500780,-2.190519
0.092112,-0.267214,-0.101032,-0.438555,-0.666280,-0.612735,0.805334,-0.963103
-0.064080,-0.422548,-0.214877,-0.900450,-0.152395,0.051196,0.104462,0.060412
0.632297,-0.034883,-1.290257,-1.130083,0.248699,-0.588278,0.591081,-1.601438
-0.116755,0.350428,-0.755958,-0.824949,-0.101531,-1.021450,-0.496918,-1.176534
0.288891,-1.030774,-0.640670,-0.069975,-1.307081,0.503969,0.466161,-1.353765
0.272383,-1.105113,-0.055499,-0.623081,-0.687315,-0.164725,1.553759,-0.056275
-0.262593,-0.463431,0.684178,0.708162,0.190379,0.806371,0.135858,1.214980
-0.357991,0.753402,0.020452,0.355278,0.837830,0.735656,0.214029,-0.750946
-0.017581,0.132312,-0.378252,-1.011398,-0.129543,0.131770,-0.468115,-0.193918
-0.241063,0.878429,0.186186,-0.079647,-0.272317,0.126531,-0.456493,1.231100
-0.834509,-0.086748,0.981421,-0.666624,0.586069,0.220015,-0.434009,1.348234
0.401855,-0.468985,-0.474048,-0.885626,0.006068,-0.233576,0.274750,0.057149
0.317664,-0.933714,-0.614954,-0.469378,0.413873,-0.271659,0.606670,-0.602942
-0.413703,-0.461815,0.282562,-0.270867,-0.164704,0.346251,0.655519,0.545345
-0.467735,-0.345409,0.389656,1.338890,-0.226236,0.241975,-0.147485,0.159387
0.272141,-1.350750,-1.664965,0.248870,0.457801,0.301397,0.591549,-2.538602
0.975851,-0.468452,-1.372650,-0.785659,0.374555,0.056720,0.899509,-2.482587
0.568535,-0.473343,-0.232482,0.443369,-0.178686,0.348165,-0.433413,0.197407
0.668711,0.012113,-0.009832,-0.956005,-0.626148,-1.100533,-1.384727,-0.428553
-0.169580,-0.023475,0.854506,-0.080213,-0.929674,-0.219701,-0.352053,2.186778
0.231395,0.178241,-0.221747,0.332592,-0.856309,-0.733464,0.249476,-0.068661
-0.073742,-0.903784,-0.575507,-0.575791,-0.352690,-0.215117,0.504293,-0.592358
-0.404397,-0.632162,0.170175,0.631456,0.176331,0.710487,-0.212123,-0.497105
0.108977,0.515713,-0.552373,0.095722,-0.927700,0.732227,-0.221642,-0.408544
-0.483307,-0.144290,-0.216839,0.626221,-0.891352,0.246988,-0.131084,-0.428594
-0.415015,0.471712,-0.037008,1.257568,0.210288,0.985143,-1.111075,-0.366382
-0.247902,-0.078648,-0.114642,0.406920,0.873725,-0.179316,-0.149693,-0.527041
-0.188522,0.104248,-0.555296,0.186706,0.606413,0.562650,0.361922,-1.474625
-0.016417,0.294461,0.538817,-0.823827,-1.025724,-1.241758,-0.304038,0.765582
-1.150845,-0.309940,1.691623,0.828341,0.218181,1.027714,-0.685570,2.293261
-0.519285,-0.371561,0.582827,0.053605,0.532345,-0.401223,1.149563,0.090525
0.874920,-0.378723,-0.815552,-0.609277,-0.275842,-0.845273,-0.361213,-0.863741
-0.004929,-0.043421,0.176170,-0.260639,-0.131930,0.287023,0.229681,1.433999
0.312674,0.319806,-0.775958,0.080523,0.185751,1.024178,0.303025,-1.887719
0.231783,-0.226475,0.729558,-0.694980,0.271691,0.437526,0.349687,0.966069
-0.060305,0.643337,-0.357235,0.155373,0.210044,-0.074703,-0.455538,0.419694
-0.491763,0.974479,-0.351133,-0.276210,0.403398,-0.514705,-1.505609,-0.928289
-0.306262,-0.489286,0.449738,-0.812562,0.120112,-0.480207,0.900988,0.879300
1.090763,0.661917,-0.967512,-0.864423,-0.348557,-0.343093,-0.985268,-1.146193
-0.297013,-0.009967,0.180887,0.441925,-0.248552,0.028546,0.546485,0.621788
0.958909,0.212065,-0.433593,-1.025362,-0.433970,-1.069784,0.511230,0.409073
-0.231314,-0.074591,0.372427,0.219028,-0.256793,0.708172,-0.642418,-0.471524
-0.177774,0.679006,-0.248155,-0.092303,0.312860,0.798830,-1.032837,-0.243743
0.042570,0.193476,-0.380725,-0.603001,-0.430402,0.700438,-0.317028,-0.816094
-0.098078,-0.193657,0.198037,0.371006,0.595928,-0.601571,0.610363,0.257205
-0.522738,-0.232476,0.659123,-0.039714,-0.550458,-0.644120,-0.215044,0.954865
-0.007916,-0.669068,0.685141,0.213543,0.113198,0.250626,0.391437,0.802657
-0.819939,-0.318366,1.428481,-0.306551,0.465523,0.048836,-0.118259,1.409482
0.202965,0.679676,-1.111640,-0.049234,0.249966,-0.185686,0.093070,-2.135760
0.125202,0.603191,-0.241102,0.270093,-1.028979,-0.719877,-0.659378,0.843783
0.405704,-0.356501,-1.169000,-0.054800,0.074220,-0.550391,-0.220739,-2.418515
-0.276726,-0.611554,1.137572,0.668129,-0.410925,1.225330,-0.265045,2.287892
0.411204,0.530104,-1.025415,0.105393,-0.736433,-0.999123,-0.860933,-2.022962
0.239865,0.239012,-0.169315,0.018417,0.124136,-0.820511,0.471471,-0.185716
0.071024,-1.100590,-0.472132,0.427305,-0.695607,-0.741371,0.358599,0.430200
1.101175,1.603904,-2.396006,-0.888694,0.136350,-0.155897,-1.342683,-2.937190
0.262228,0.006491,-1.007319,0.128277,0.810926,0.157492,-0.934003,-2.221936
-0.258359,0.947766,0.164695,0.171796,0.168336,0.344873,-0.631062,0.044612
0.855653,0.097022,-0.688828,0.501934,-0.129667,-0.262298,-0.506360,-0.986090
0.284170,-0.579654,-0.038194,-0.023290,-0.089506,0.011727,-0.269043,0.520113
0.990745,0.108075,-1.905421,-1.328234,0.509057,-0.245970,-0.485941,-2.661528
-1.033151,-0.817379,1.388580,0.779416,-0.170206,1.091158,0.482155,1.870292
-0.167425,-0.070136,0.725744,-0.426326,-0.259189,0.758557,-0.611053,1.981719
-0.166038,-0.605993,0.480672,0.508353,-0.518709,-0.077771,0.136647,1.558241
-1.051768,-0.113853,1.034499,1.065762,-0.497965,0.682145,0.550957,1.848429
0.092397,0.138130,-0.081798,-0.396331,0.497504,0.115964,-0.378250,-0.464111
-0.207039,0.164592,0.328197,-0.450086,-0.270670,0.185021,-0.676094,-1.013692
-1.113322,-0.813066,2.086392,0.761977,0.309241,0.579159,0.999883,2.230740
-0.426776,-0.359135,1.449096,-0.239728,0.354230,0.442759,0.132971,1.184299
0.772167,-1.100147,-0.548213,-0.944185,-0.532468,-0.025726,0.460396,-0.807406
0.506130,0.345794,-0.565014,-0.594646,-0.442832,-0.114112,0.114940,-0.274641
-0.396405,0.112958,0.448521,0.592696,0.321515,0.386421,-0.105396,1.733159
-0.412642,-0.654360,0.525354,-0.571487,0.078231,0.408629,0.370620,1.450436
0.479460,0.783035,-0.449034,-0.716526,-0.099608,-0.355522,-1.271900,-1.028703
-1.094755,0.259860,0.998945,2.012567,0.257161,0.459683,-0.599283,1.550593
0.330605,-0.058611,0.707676,0.883885,0.563896,-0.375368,1.067023,1.222348
-1.020221,-0.263618,0.757807,1.304309,-0.021684,0.681148,-0.445763,0.200418
0.914533,-0.355093,-0.353116,-0.540790,-0.316844,0.094837,0.218239,-0.984699
0.366689,-0.439572,-1.655050,0.192220,0.065298,-0.872284,1.193016,-2.574576
-1.027070,0.653853,1.053572,0.420455,-0.448196,-0.342911,0.051082,2.672505
-0.211919,0.152869,0.060314,-1.375485,0.079495,-0.031713,0.084260,0.300322
0.176721,-0.584238,-0.080283,-0.426801,0.001066,-0.227370,-0.150326,-0.845431
-1.106628,0.722308,1.097511,0.419904,-0.454404,0.027492,-0.713298,1.311566
-0.024249,-0.050346,0.800446,0.030708,-0.225440,0.445217,-0.146676,1.379102
0.268235,-0.511856,-0.450169,0.103230,-0.180583,-0.083550,0.447225,-0.774893
-1.152091,1.100266,0.780573,1.631497,0.408357,0.912161,0.151051,0.902735
0.415562,-0.609873,-1.026346,-0.239116,-0.487410,-0.844158,0.374618,-1.040104
-0.069471,-0.459627,-0.181776,-0.515992,-0.450829,-0.130182,-0.084965,0.524153
0.510631,0.000116,-0.196626,-0.424693,-0.208085,-0.960696,-0.053878,0.399989
